fixture_id,source_snapshot,source_path,content_kind,served_url,sha256,license_provenance,sensitive,used_by,copy_decision,destination_path
zoomify_test_custom_size_README_md,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/README.md,md,zoomify/test_custom_size/README.md,591fde6db54c7d9579853ea305f31ecb413ffb513c79f4ba24a9654c6b237823,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/README.md
zoomify_test_custom_size_expected_result_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/expected_result.jpg,jpg,zoomify/test_custom_size/expected_result.jpg,a971431f0450a8a25be56dc636cd357cbcfa9ea8210724762e72f5cdff131fd4,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/expected_result.jpg
zoomify_test_custom_size_expected_result_png,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/expected_result.png,png,zoomify/test_custom_size/expected_result.png,d333f8fc5172d303d7997fa62ad75cbb16c357ca7f36cc00c1cea817cc2375ef,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/expected_result.png
zoomify_test_custom_size_TileGroup0_3-0-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-0.jpg,4886de10e4ba36629b6be7d020fe4098035fa5a54ade16d0b2ad851f119c1f0e,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-0.jpg
zoomify_test_custom_size_TileGroup0_3-0-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-1.jpg,6408b7028d602d80780c0563596a9f873dc50ae328e01e19fcbe705444d05ff4,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-1.jpg
zoomify_test_custom_size_TileGroup0_3-0-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-2.jpg,9ca69274d86165aed3b29b6ce4f147b2daf521e35daa25857722575360ec3d29,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-2.jpg
zoomify_test_custom_size_TileGroup0_3-0-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-3.jpg,1cbd096f27773925b21ad8d1588ac1e59db0d17ae3ae5b8e8b6d2d5fb9054dd4,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-3.jpg
zoomify_test_custom_size_TileGroup0_3-0-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-4.jpg,8fb23e292d567971c03a6e0548969d99647be7cc92a457205ae2bcdec93a3e3e,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-4.jpg
zoomify_test_custom_size_TileGroup0_3-0-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-5.jpg,781c8545f1afc1d005f1ae9b7db66b8d8bbbde401fbc7e54e07216a772cd32a1,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-5.jpg
zoomify_test_custom_size_TileGroup0_3-0-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-6.jpg,cd4d5544aa644271b9ea7cb0e3a63270927f8f5a27c3c2417b52b701b3735f30,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-6.jpg
zoomify_test_custom_size_TileGroup0_3-0-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-7.jpg,b7fe415a4269b23b7337f96b87015dedccf9fb1c8a116e51295a41c2e84f62cd,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-7.jpg
zoomify_test_custom_size_TileGroup0_3-0-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-0-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-0-8.jpg,bc12c7061a0eda096bcd9a4a36797289ca371e3c9b4a7932a9f543369bca1e6a,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-0-8.jpg
zoomify_test_custom_size_TileGroup0_3-1-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-0.jpg,176b383089c01586247a93e7c7fe1ca5b8b1e44d3ed9ab80acf675aead42ed08,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-0.jpg
zoomify_test_custom_size_TileGroup0_3-1-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-1.jpg,e3ae261e7206072b57a74afbde37698be3dd36f4340090be9a378a6e9e22d695,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-1.jpg
zoomify_test_custom_size_TileGroup0_3-1-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-2.jpg,3930857078d9a9c8a082a7e958b8c49d9b320b0b661b6e9993eb7edcb0c1cd00,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-2.jpg
zoomify_test_custom_size_TileGroup0_3-1-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-3.jpg,6b29481694985fa4deaac0986b00dabb2e6507ae863d33f152bdbbb6cad6e78c,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-3.jpg
zoomify_test_custom_size_TileGroup0_3-1-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-4.jpg,73dd8282c96d528826aa06a7b76da98fff5f2ea9aebfa4aa99506549b0fd67c8,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-4.jpg
zoomify_test_custom_size_TileGroup0_3-1-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-5.jpg,70d002e55ce75be4a1bf5b63a06b59b20a3ca0abaffa32e318963dad6207a4b7,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-5.jpg
zoomify_test_custom_size_TileGroup0_3-1-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-6.jpg,5f23ac98311a51218121dee5db9d63ac448a79bc71b61a119cfbe9e55475b0b7,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-6.jpg
zoomify_test_custom_size_TileGroup0_3-1-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-7.jpg,be477ce082d303fce5c582605016130ff2fef6bed0cc70e1b9a119f3f693139f,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-7.jpg
zoomify_test_custom_size_TileGroup0_3-1-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-1-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-1-8.jpg,a070b321a9a723cf18eec97c0fba7882c7cdcb7098cc0b27eac29662cbdb4315,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-1-8.jpg
zoomify_test_custom_size_TileGroup0_3-2-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-0.jpg,d33ff97770ebfa8b4b9b7d64eba006f050418a9cca800e32c9179b5cdb4aa580,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-0.jpg
zoomify_test_custom_size_TileGroup0_3-2-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-1.jpg,c0825c6bf065af4cbb6c3618eedfc135e36f731c5e3a58a1ad71ee6fd76835ee,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-1.jpg
zoomify_test_custom_size_TileGroup0_3-2-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-2.jpg,ed36126e5c470fde91e792da7d9bd01d39a4cb204592aeb7bd20cbe106ab8ada,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-2.jpg
zoomify_test_custom_size_TileGroup0_3-2-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-3.jpg,e6d76c1e809e0ff392af29af079a4a9928c11ec0b8422306cce82ac06bcdcfa2,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-3.jpg
zoomify_test_custom_size_TileGroup0_3-2-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-4.jpg,2acfbe854b1be64186c40f102fa0d7d80b43abca53987dad324ec0617ba5aa86,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-4.jpg
zoomify_test_custom_size_TileGroup0_3-2-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-5.jpg,b243fb90159649b3de4b0b288becab8004e5a237b048efac1d70a3c0b1ce0f73,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-5.jpg
zoomify_test_custom_size_TileGroup0_3-2-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-6.jpg,d4abe06ad2f550caf591e0454ed28288ee4554ff9c06a6e9d7df92bec5b1d8d5,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-6.jpg
zoomify_test_custom_size_TileGroup0_3-2-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-7.jpg,af725f37e2adf87d03c2ca6a31646d6857853dc85c53fc28fb6d9cfea3b0b5b8,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-7.jpg
zoomify_test_custom_size_TileGroup0_3-2-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-2-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-2-8.jpg,40443cee6978331289dbecc99993f4d51a36aae0e2dccd82e762f36becddfee5,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-2-8.jpg
zoomify_test_custom_size_TileGroup0_3-3-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-0.jpg,fbd75a1e435c544147b61966ba20a9d443e9bd8ce395aa78456459d4b90ff9b1,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-0.jpg
zoomify_test_custom_size_TileGroup0_3-3-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-1.jpg,86fa021d596b607c1456581ac9befd5c914c38448ff46e20fc06698e049efee5,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-1.jpg
zoomify_test_custom_size_TileGroup0_3-3-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-2.jpg,0fe24e1ebb8e078bdbec5e43f9a1cf6ee07eafa2e2b9307be901b7b885b7045c,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-2.jpg
zoomify_test_custom_size_TileGroup0_3-3-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-3.jpg,5d9083f4368b967d4c7500cf86debc1433ca89ca0f74bb1ac2004d269be84481,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-3.jpg
zoomify_test_custom_size_TileGroup0_3-3-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-4.jpg,682d786e49d36ba2ae0574dc35b98ea304a1d845341cf7453b127d5d1ce7a17a,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-4.jpg
zoomify_test_custom_size_TileGroup0_3-3-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-5.jpg,8d429a22eeeee13bf94b79e59b376db68e1b8515def66158682e7c8076a6a610,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-5.jpg
zoomify_test_custom_size_TileGroup0_3-3-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-6.jpg,fcf4997281be308ba823f939c80851cb858bf44353d4d02277fd264a851a887a,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-6.jpg
zoomify_test_custom_size_TileGroup0_3-3-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-7.jpg,1fa6a9126afc19c8535a93533db16290dd6d2157e293890ad2661902ceec74ad,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-7.jpg
zoomify_test_custom_size_TileGroup0_3-3-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-3-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-3-8.jpg,9788f67269eb3e6ce1e70630b90990350e5dc2095fa597a2660d2d2a53f04dc5,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-3-8.jpg
zoomify_test_custom_size_TileGroup0_3-4-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-0.jpg,a9922d4c83366673e01fe371ec2e5b3c7717f8530eba460d85b73aa17542d006,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-0.jpg
zoomify_test_custom_size_TileGroup0_3-4-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-1.jpg,be56a6d90c9865cd0eff5b6a8eb0b1383e0b29eaf0ddbaea53e3dfa5dd64b307,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-1.jpg
zoomify_test_custom_size_TileGroup0_3-4-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-2.jpg,134df36af052b32ee9fe77c4c663a59ad92070169ea078817d0536c9dddcd784,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-2.jpg
zoomify_test_custom_size_TileGroup0_3-4-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-3.jpg,1af3c26b28e9e35c691f2ca374cf0d5116c17f8653639b2455c60c409d20e1ec,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-3.jpg
zoomify_test_custom_size_TileGroup0_3-4-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-4.jpg,22aef355457f219d2f36d44fcba5c8b91017747b0e5a3d2e2a97e893ab04b6ca,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-4.jpg
zoomify_test_custom_size_TileGroup0_3-4-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-5.jpg,0930c9d4dfa6a00ae70dc25d210361534f59619fcd92ac7866129a9173ff6173,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-5.jpg
zoomify_test_custom_size_TileGroup0_3-4-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-6.jpg,d69c66d835c01f7240ce3eb0ccb3ec4990b745cdc926f4a05dd72a625be8420d,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-6.jpg
zoomify_test_custom_size_TileGroup0_3-4-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-7.jpg,9d729dee40a23bb920e970ecd371fefcb3e4ba5661865ea4873d247d9341bf11,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-7.jpg
zoomify_test_custom_size_TileGroup0_3-4-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-4-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-4-8.jpg,f1a439e4c37323d9c184619c6903f7ab0ae9c6f3487aa554b1c51b8d163bb02b,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-4-8.jpg
zoomify_test_custom_size_TileGroup0_3-5-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-0.jpg,9a9da5349afa1f0173b904ea28764d89e27f647919f7969d0b2fb70c73bc3ffe,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-0.jpg
zoomify_test_custom_size_TileGroup0_3-5-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-1.jpg,96740760f079e66fe17ba84ca152042a48a2c24313c318aeb733d10a5b2ed422,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-1.jpg
zoomify_test_custom_size_TileGroup0_3-5-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-2.jpg,53408d5d2a812ae1a06fbb784836ac4f6ed288f00aa9708ef510b7663e52ea50,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-2.jpg
zoomify_test_custom_size_TileGroup0_3-5-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-3.jpg,cf4a009a42480f470eb75391c324268ba8196ce5716500b2b8fe1e699d987ede,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-3.jpg
zoomify_test_custom_size_TileGroup0_3-5-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-4.jpg,231895b23cdb1c75039db47dc7c251619e74ef8f3f5d0fafbd598bf3d3eef0af,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-4.jpg
